label,text,cleaned_text,Topic,Probability,Topic_Label
negative,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",product product continu normal temporari layoff concern simultan employe,38,0.85683031947694,layoff
neutral,Atria said its offer would give the Swedish company continued ownership and control of its slaughtering and cutting operations .,atrium said offer would give swedish compani continu ownership control slaughter cut oper,-1,0.0,outlier
neutral,"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .",aug curb deliv newstex latest rack cover shop retail sidewalk,0,0.9124628270894373,build
neutral,Bertrand Sciard has been the vice chairman of the board of directors of Aldata Solution since April 2007 .,bertrand sciard vice chairman board director aldata solut sinc april,25,0.7682486188566552,ceo
neutral,Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse .,bovin slaughter cut kuopio facil transfer kauhajoki slaughterhous,68,0.2332398260464955,meat
negative,Chief executive officer Olli-Pekka Kallasvuo 's changes on Tuesday mark the third time in nine months the company has reshuffled executives and operations as Nokia loses ground to Apple 's iPhone and RIM 's BlackBerry .,chief execut offic ollipekka kallasvuo chang tuesday mark third time nine month compani reshuffl execut oper nokia lose ground appl iphon rim blackberri,2,0.6254277000400021,nokia
negative,"Cuts equivalent to the costs of about 35-45 employees are the target , the company said .",cut equival cost employe target compani said,98,1.0,cut
negative,EB announced in its stock exchange release on November 18th 2008 that J.T. Bergqvist has resigned from the chairmanship and membership of the Board of EB .,eb announc stock exchang releas novemb th jt bergqvist resign chairmanship membership board eb,11,0.5233192028921932,board
neutral,"Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) said on Friday ( 9 May ) that its president and CEO , Kari Kallio , has informed the board of his intention to retire in year 2009 .",finlandbas intern machineri rental compani ramir plc omx helsinki rmrv said friday may presid ceo kari kallio inform board intent retir year,-1,0.0,outlier
neutral,Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announced today the launch of its latest Twist charger platform .,finnish electr compon maker salcomp oyj hel salv announc today launch latest twist charger platform,105,1.0,charger
negative,"Finnish soapstone processing and fireplaces maker Tulikivi Oyj said on February 26 , 2007 it would cut less than 20 jobs from its fireplace sales organization , production facilities and its subsidiary Kermansavi Oy .",finnish soapston process fireplac maker tulikivi oyj said februari would cut less job fireplac sale organ product facil subsidiari kermansavi oy,-1,0.0,outlier
negative,"Finnish Suominen Flexible Packaging Ltd , owned by local textile company Suominen Corporation Group ( HEL : SUY1V ) , said today that it would start employee negotiations concerning its entire personnel in Finland .",finnish suominen flexibl packag ltd own local textil compani suominen corpor group hel suyv said today would start employe negoti concern entir personnel finland,40,1.0,negoti
negative,"Finnish Vaahto Group that provides paper-making technology and process machinery is starting negotiations concerning the temporary lay-offs of all 140 employees at the company 's plants in Hollola and Tampere , in Finland .",finnish vaahto group provid papermak technolog process machineri start negoti concern temporari layoff employe compani plant hollola tamper finland,-1,0.0,outlier
neutral,"Fortum is looking to invest in several new production units , including a new waste-fired unit at its Brista combined heat and power ( CHP ) plant and a biofuels-based production unit at Vartan CHP plant .",fortum look invest sever new product unit includ new wastefir unit brista combin heat power chp plant biofuelsbas product unit vartan chp plant,5,1.0,heat
neutral,GET MIDNIGHTTRADER IN REALTIME : This report is delayed .,get midnighttrad realtim report delay,28,0.09491672510938502,financi
neutral,Global life science industry is strictly regulated by international and national authorities .,global life scienc industri strict regul intern nation author,-1,0.0,outlier
negative,He said he has been losing five families a month to the economy as many make alternative arrangements to save money .,said lose five famili month economi mani make altern arrang save money,118,1.0,save
neutral,His resignation will take effect immediately .,resign take effect immedi,112,1.0,dismiss
neutral,"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .",huhtamaki rigid plastic consum good oper main europ separ new report segment januari,-1,0.0,outlier
negative,"In addition , the production at the Varpaisj+_ rvi factory will be stopped at the beginning of April 2009 .",addit product varpaisj_ rvi factori stop begin april,86,0.9833200077261124,deliveri
negative,In addition the production personnel of the Sport Division have been given a temporary lay-off warning .,addit product personnel sport divis given temporari layoff warn,38,0.8699320379718283,layoff
neutral,"In December , Amer announced the dismissal of CEO Roger Talermo , who had headed the company since 2006 .",decemb amer announc dismiss ceo roger talermo head compani sinc,25,0.6200211425448563,ceo
neutral,"In Europe , the paper industry 's situation is paradoxical .",europ paper industri situat paradox,7,0.36342140012016116,paper
neutral,"In parallel , TeliaSonera has decided to conduct a compulsory acquisition .",parallel teliasonera decid conduct compulsori acquisit,-1,0.0,outlier
negative,"In Sweden , there is an oversupply of pharmacies .",sweden oversuppli pharmaci,41,0.36179477858907866,pharmaceut
negative,Incap Furniture is presently negotiating staff cuts .,incap furnitur present negoti staff cut,98,0.8709519436308002,cut
negative,"Initially , the company said a maximum of 15 people would be made redundant in the parent company and about 15 in its subsidiaries .",initi compani said maximum peopl would made redund parent compani subsidiari,-1,0.0,outlier
negative,It is a disappointment to see the plan folded .,disappoint see plan fold,-1,0.0,outlier
negative,It is the most awkward thing to use if you 're holding the phone with one hand .,awkward thing use hold phone one hand,93,1.0,handset
negative,"Jul. 18 -- Police are looking for a man who they say terrorized three males at gunpoint on East Maple Avenue this afternoon , shooting one of them and kidnapping another .",jul polic look man say terror three male gunpoint east mapl avenu afternoon shoot one kidnap anoth,-1,0.0,outlier
neutral,"Jussi Pesonen , member of the Sampo Board since 2006 , will renounce his seat in Sampo Board .",jussi pesonen member sampo board sinc renounc seat sampo board,11,1.0,board
neutral,Kesko has previously published a stock exchange release concerning the deal on 7 February 2007 .,kesko previous publish stock exchang releas concern deal februari,110,1.0,exchang
negative,Korhonen was dismissed from her post of editor in chief of the group 's newspaper Lapin Kansa in December 2008 .,korhonen dismiss post editor chief group newspap lapin kansa decemb,112,1.0,dismiss
negative,"Last year , UPM cut production , closed mills in Finland and slashed 700 jobs .",last year upm cut product close mill finland slash job,40,1.0,negoti
neutral,Less than ten people will face pension agreements .,less ten peopl face pension agreement,94,1.0,pension
negative,"( ADP News ) - Jan 27 , 2009 - Finnish industrial machinery company Vaahto Group Ltd Oyj ( HEL : WAT1S ) said today that its subsidiary Vaahto Ltd would cut 15 jobs in Finland .",adp news jan finnish industri machineri compani vaahto group ltd oyj hel wat said today subsidiari vaahto ltd would cut job finland,40,1.0,negoti
negative,"( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. .",adpnew dec finnish cutleri hand tool maker fiskar oyj abp hel fisa said today make redund total offic manag staff member subsidiari iittala group ltd,-1,0.0,outlier
neutral,"( ADPnews ) - Dec 30 , 2009 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will furlough employee in its unit Reka Cables Ltd for less than 90 days , starting in January 2010 .",adpnew dec finnish invest group neomarkka oyj hel nembv said today furlough employe unit reka cabl ltd less day start januari,40,0.8155428359889625,negoti
neutral,Managing Director Timo Kohtam+Æki of Lemmink+Æinen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .,manag director timo kohtamæki lemminkæinen infra nevertheless point continu need infrastructur construct baltic market,10,0.5762410057313211,sale
